id,name,product_variant_ids/uuid,product_variant_ids/categ_id/id,type,lst_price
ORT1069,ORT1069 - Embrocharge poignet,0386dd82-6c1c-4ac4-94b6-2292548f47e9,product.categ_services_orthopedics_orders,service,10000
ORT1070,ORT1070 - Enlèvement fixateur Externe-En clinique,97a6ecd2-86a9-49bd-8bfd-9bf0b39934a9,product.categ_services_orthopedics_orders,service,750
ORT1071,ORT1071 - Enlèvement fixateur Externe-En SOP,cda26a78-9992-4baa-b4aa-80cf9ab8d8c4,product.categ_services_orthopedics_orders,service,1000
ORT1072,ORT1072 - Exérèse de la tête fémoral,a8856a50-3e45-4d4d-949a-a95bf9356ebe,product.categ_services_orthopedics_orders,service,30000
ORT1073,ORT1073 - Exérèse Nodule Face plantaire,be5df63a-5007-4883-b436-a7c13bf68bca,product.categ_services_orthopedics_orders,service,15000
ORT1074,ORT1074 - Exérèse tête radial,baf3aa40-95c7-4f2f-bd7e-01cd4797b3c5,product.categ_services_orthopedics_orders,service,25000
ORT1075,ORT1075 - Flap des jumeaux,c6884810-e269-4e54-846e-52b0041f6a4f,product.categ_services_orthopedics_orders,service,25000
ORT1076,ORT1076 - Flap du soléaire,05f6cf30-acf9-4e3e-beb3-23f3549bd214,product.categ_services_orthopedics_orders,service,25000
ORT1077,ORT1077 - Fracture du bassin,acf1f4e9-e93d-4dca-87a0-bdb17c708268,product.categ_services_orthopedics_orders,service,30000
ORT1078,ORT1078 - Ganglion Cyst Exerese,fb7eccdc-d820-42a2-b197-b0148d788b50,product.categ_services_orthopedics_orders,service,5000
ORT1079,ORT1079 - Ganglionique cyst. Inj.,c677ef3c-6a1b-4733-90b1-549532de9219,product.categ_services_orthopedics_orders,service,1000
ORT1080,ORT1080 - Greffe de peau mince,6f3cf8d4-644e-4196-8d5c-1b25f2588d95,product.categ_services_orthopedics_orders,service,25000
ORT1081,ORT1081 - Greffe osseuse,80aa5ba0-3800-41e0-8ba9-fb79deb837b1,product.categ_services_orthopedics_orders,service,35000
ORT1082,ORT1082 - Groin flap,2d435d80-06b9-4f52-84a6-7e55a78b4250,product.categ_services_orthopedics_orders,service,20000
ORT1083,ORT1083 - Haubanage rotule,e495f716-8f34-41ca-9825-5acafa57ec68,product.categ_services_orthopedics_orders,service,25000
ORT1084,ORT1084 - Haubannage,51640461-010f-4186-bd5f-9a1998fe0023,product.categ_services_orthopedics_orders,service,20000
ORT1085,ORT1085 - Hemi arthroplastie de la hanche,a010d448-4a64-496e-93ab-f5fe489fc50d,product.categ_services_orthopedics_orders,service,35000
ORT1086,ORT1086 - Incision et drainage,8d2e94e7-5b7e-4db2-b760-057d97e9a0d4,product.categ_services_orthopedics_orders,service,15000
ORT1087,ORT1087 - Lavage et  fixateur externe 2 os de l'avant-bras,f6aa42fa-e907-432a-97b3-f22a918959a3,product.categ_services_orthopedics_orders,service,15000
ORT1088,ORT1088 - Lavage et fixateur externe cheville,23fa7ae4-b5a2-4661-ad37-e0502839e29f,product.categ_services_orthopedics_orders,service,15000
ORT1089,ORT1089 - Lavage et fixateur externe femur,ca53b35b-4d8d-4a97-8c12-ac638b39d26d,product.categ_services_orthopedics_orders,service,20000
ORT1090,ORT1090 - Lavage et fixateur externe humerus,c473ff82-d2ea-4fb7-a218-3786924bbe48,product.categ_services_orthopedics_orders,service,15000
ORT1091,ORT1091 - Lavage et fixateur externe tibia,ce728c1f-9daf-4a42-9ef7-cb5f0b04d615,product.categ_services_orthopedics_orders,service,15000
ORT1092,ORT1092 - Ligamentotaxis radius distal,c1f9180c-4cca-41c7-80af-802e3142ef8d,product.categ_services_orthopedics_orders,service,15000
ORT1093,ORT1093 - Ligametotaxis cheville,3983a9f4-5708-4cef-aaf1-2c40da268526,product.categ_services_orthopedics_orders,service,25000
ORT1094,ORT1094 - Méniscectomie partielle,791c14ca-a9a6-4cad-b16e-132c2940ef86,product.categ_services_orthopedics_orders,service,25000
ORT1095,ORT1095 - Méniscectomie total.,ea761b1e-e8cd-49e1-9045-72a0deb7ed95,product.categ_services_orthopedics_orders,service,30000
ORT1096,ORT1096 - Mise à Plat de cal vicieux,34857198-976c-4ac2-81ab-d9c332911017,product.categ_services_orthopedics_orders,service,20000
ORT1097,ORT1097 - Mise en Echarpe,137dc14c-fd75-4744-a412-ada9d3cd4a9a,product.categ_services_orthopedics_orders,service,500
ORT1098,ORT1098 - Neurolyse du Nerf Médian (Carpal tunnel release),4a2f7bc8-97dc-421d-bc7d-297fdc22404c,product.categ_services_orthopedics_orders,service,20000
ORT1099,ORT1099 - Neurolyse du nerf sciatique.,d0e9a5bd-2ffe-4102-9d0e-4b89216fa812,product.categ_services_orthopedics_orders,service,20000
ORT1100,ORT1100 - Neurolyse du nerf Ulnaire,143b0888-bba3-41c4-99e9-d46fbadd4aab,product.categ_services_orthopedics_orders,service,20000
ORT1101,ORT1101 - Neurorraphie,21161db3-2bf2-4c19-b5e2-075140450f04,product.categ_services_orthopedics_orders,service,15000
ORT1102,ORT1102 - Ostéotomie correctrice du Fémur,d7565103-b7d8-4d10-ad94-40c52d541667,product.categ_services_orthopedics_orders,service,30000
ORT1103,ORT1103 - Ostéotomie correctrice du Tibia,17498551-b389-47d8-8784-a5e0dfb81436,product.categ_services_orthopedics_orders,service,25000
ORT1104,ORT1104 - Plaque vissee,68cc8110-2a7d-4eca-9d0c-6fdf0707d655,product.categ_services_orthopedics_orders,service,25000
ORT1105,ORT1105 - Raccourcissement de membre inférieur ,dd8b4a1f-4a21-44e4-b31a-c2e33129e49b,product.categ_services_orthopedics_orders,service,20000
ORT1106,ORT1106 - Radial forearm flap,57335a87-4960-4273-9227-81ffaaebc511,product.categ_services_orthopedics_orders,service,20000
ORT1107,ORT1107 - Reconstitut. osseuse ( Transport osseuse; Masquelet; Tibialisation du Péroné.),ca7a18ef-e9ca-4b4a-9879-80cf1240187b,product.categ_services_orthopedics_orders,service,35000
ORT1108,ORT1108 - Reconstruction du cotyle,c9b77e71-6a24-440d-9db4-f4ca7f6a3181,product.categ_services_orthopedics_orders,service,40000
ORT1109,ORT1109 - Reconstruction ligamentaire.,3fe9d1e3-2cfe-4dd3-81ee-72560e2e8f20,product.categ_services_orthopedics_orders,service,30000
ORT1110,ORT1110 - Réduction et embrochage luxation du semi-lunaire.,7462fb4c-d2f8-4df0-9db8-75b18ddbc8e4,product.categ_services_orthopedics_orders,service,20000
ORT1111,ORT1111 - Réduction fermée de Luxation de l'Epaule,c40f527d-c458-40a1-afb4-cb7b256e4f85,product.categ_services_orthopedics_orders,service,20000
ORT1112,ORT1112 - Réduction fermée de Luxation du coude,153175e7-ae6e-4597-a41f-36bb2c5a8b8e,product.categ_services_orthopedics_orders,service,15000
ORT1113,ORT1113 - Réduction fermée de Luxation Metacarpo-Phalangienne,ec12fe65-cfc9-417e-a4b8-f99cae5509c6,product.categ_services_orthopedics_orders,service,20000
ORT1114,ORT1114 - Réduction fermée luxation de hanche,7e56e4f9-8657-4ddc-8a55-71b5475e2b12,product.categ_services_orthopedics_orders,service,20000
ORT1115,ORT1115 - Reduction fracture fermée & platre,32461d5e-6f78-4044-9449-27f128aaa383,product.categ_services_orthopedics_orders,service,15000
ORT1116,ORT1116 - Reduction fracture fermée & platre Embrochage,1178b8ae-bd64-4c62-ad6f-115ee999c037,product.categ_services_orthopedics_orders,service,15000
ORT1117,ORT1117 - Reduction fracture ouverte mbre infer,3857431b-88af-469c-8602-c6a29b3a0e17,product.categ_services_orthopedics_orders,service,25000
ORT1118,ORT1118 - Reduction fracture ouverte mbre sup.,b58c6fe3-b7e9-419c-accf-5bcfb21dff42,product.categ_services_orthopedics_orders,service,25000
ORT1119,ORT1119 - Reduction luxation de la hanche,861477b5-65e8-430b-8712-745fbe82a4ad,product.categ_services_orthopedics_orders,service,15000
ORT1120,ORT1120 - Réduction ouverte de Luxation négligée de l'Epaule,d7835d6d-89fb-43e3-a7f9-7506fe951432,product.categ_services_orthopedics_orders,service,25000
ORT1121,ORT1121 - Réduction ouverte de Luxation Négligée du coude.,f6cbb353-d52b-4209-a6ec-671acf58215c,product.categ_services_orthopedics_orders,service,20000
ORT1122,ORT1122 - Réduction ouverte de Luxation Négligée Metacarpo-Phalangienne,a65637f5-9fe5-4dd2-9cf4-860ded02aef7,product.categ_services_orthopedics_orders,service,20000
ORT1123,ORT1123 - Réduction ouverte luxation négligée de hanche,a2b8a894-54d7-4ab6-9f16-35908ac77b90,product.categ_services_orthopedics_orders,service,25000
ORT1124,ORT1124 - Remise sur tension de Latarjet de l'épaule (luxation récidivante),7e8e8bf3-2301-4d7a-90ea-b247119105dd,product.categ_services_orthopedics_orders,service,30000
ORT1125,ORT1125 - Reprise de moignon (1ère intervention à l'HSC),6decc9dc-ba1e-4a0f-bf86-eab461400080,product.categ_services_orthopedics_orders,service,10000
ORT1126,ORT1126 - Reprise de moignon (1ère intervention hors de l'HSC),56c3e210-4da2-4c50-befb-5a6ecd9be9e2,product.categ_services_orthopedics_orders,service,20000
ORT1127,ORT1127 - Rétablissement de la prono-supination du poignet (technique de Kapandji),1a3d78ce-a8c8-4338-ba48-16d86b2c3311,product.categ_services_orthopedics_orders,service,25000
ORT1128,ORT1128 - Reverse sural flap,dd200674-f74c-4e73-b5ad-65b18be5c9e9,product.categ_services_orthopedics_orders,service,20000
ORT1129,ORT1129 - ROFI -  Clavicule par Plaque vissee Vs embrochage,6721451c-0c30-4932-a753-84b4dc2d8f58,product.categ_services_orthopedics_orders,service,30000
ORT1130,ORT1130 - ROFI - Cheville,89557f3f-537d-455e-b193-912a59e8c5cd,product.categ_services_orthopedics_orders,service,30000
ORT1131,ORT1131 - ROFI 2 os de l'avant-bras,6ee564ea-8b84-49df-931e-0bb0304930e2,product.categ_services_orthopedics_orders,service,30000
ORT1132,ORT1132 - ROFI bassin,79c115f6-360c-49fa-a149-71184260adac,product.categ_services_orthopedics_orders,service,35000
ORT1133,ORT1133 - ROFI cheville,e5a498e2-7e0e-4c20-a428-4e5686aa3107,product.categ_services_orthopedics_orders,service,30000
ORT1134,ORT1134 - ROFI Clavicule par plaque vissée vs embrochage.,1f6f68a7-1acf-4087-80dc-154693e7ec45,product.categ_services_orthopedics_orders,service,30000
ORT1135,ORT1135 - ROFI Femur,c46b329b-43ec-4161-b4ba-2ea31be66d2d,product.categ_services_orthopedics_orders,service,35000
ORT1136,ORT1136 - ROFI Femur distal,f4e31c20-22e0-4f84-add7-d69cdfb14199,product.categ_services_orthopedics_orders,service,30000
ORT1137,ORT1137 - ROFI Humérus distal par plaque vissée vs vissage.,dae4ac73-f0bf-4d79-8516-4dc07a6d5991,product.categ_services_orthopedics_orders,service,25000
ORT1138,ORT1138 - ROFI Humerus par plaque visse Vs ECM,67c7ef1b-3947-480f-b3c0-eb3c09fd54f1,product.categ_services_orthopedics_orders,service,30000
ORT1139,ORT1139 - ROFI Humerus proximal par plaque visee Vs vissage,f64d1fe3-a497-4686-bb8d-fe22beb92073,product.categ_services_orthopedics_orders,service,30000
ORT1140,ORT1140 - ROFI Humérus proximal par plaque vissée vs embrochage. ,5b8bb2fa-6b6c-4682-a191-fc28af0bda23,product.categ_services_orthopedics_orders,service,30000
ORT1141,ORT1141 - ROFI Metacarpienne,5e19ff1a-fe8c-4c60-a535-6d029d870222,product.categ_services_orthopedics_orders,service,20000
ORT1142,ORT1142 - ROFI Metatarsienne,705bb900-d2fb-4c21-986a-6968ff2a9fcd,product.categ_services_orthopedics_orders,service,20000
ORT1143,ORT1143 - ROFI Olecrane par haubannage/ Vs vissage/ plq vissee,b08975a9-bb72-4168-9e85-7efcd64900e8,product.categ_services_orthopedics_orders,service,20000
ORT1144,ORT1144 - ROFI Radius distal,0ba1b911-09c6-4471-acda-df8aa2ffe937,product.categ_services_orthopedics_orders,service,30000
ORT1145,ORT1145 - ROFI scarphoide poignet,a191937e-2dd2-4e07-a653-feff9da76fd8,product.categ_services_orthopedics_orders,service,30000
ORT1146,ORT1146 - ROFI tibia distal,b3259f62-9569-4053-b544-bcd763428f7b,product.categ_services_orthopedics_orders,service,30000
ORT1147,ORT1147 - ROFI tibia proximal,0ad94641-8f7a-4b3b-94b1-e85b1e98b7d0,product.categ_services_orthopedics_orders,service,30000
ORT1148,ORT1148 - Sequestratectomie-Membres inférieurs,a8bcd5bd-5086-4694-96de-e14876452326,product.categ_services_orthopedics_orders,service,35000
ORT1149,ORT1149 - Spica,231515a3-5e31-45ee-94cd-54636c5028be,product.categ_services_orthopedics_orders,service,5000
ORT1150,ORT1150 - Tenolyse de la Coiffe des Rotateurs,ff04256c-c05a-4e42-a022-48ba77e88dee,product.categ_services_orthopedics_orders,service,25000
ORT1151,ORT1151 - Tenolyse de Quervain,53f07694-c88e-4379-bb3e-fe48b8409fac,product.categ_services_orthopedics_orders,service,25000
ORT1152,ORT1152 - Tenolyse du Golf Elbow,d50545c4-9dc5-4f7c-88ef-fa9e2c254c58,product.categ_services_orthopedics_orders,service,25000
ORT1153,ORT1153 - Tenolyse du Tennis Elbow,d47b5390-d1a6-41fd-8e22-75ceed0cb73b,product.categ_services_orthopedics_orders,service,25000
ORT1154,ORT1154 - Tenorraphie,80e90f50-9f35-4f39-a19f-b40cfb0d0215,product.categ_services_orthopedics_orders,service,25000
ORT1155,ORT1155 - Tenorraphie +Réduction,39732b7e-193e-4d00-ae73-a68707b53040,product.categ_services_orthopedics_orders,service,30000
ORT1156,ORT1156 - Traitement de Pseudarthrose de la Clavicule ,48a4347f-c2ac-42f0-b362-fbfaff2868cd,product.categ_services_orthopedics_orders,service,5000
ORT1157,ORT1157 - Traitement de Pseudarthrose de l'Humérus,6e1b0762-c77b-4708-80cb-b95e611aa636,product.categ_services_orthopedics_orders,service,5000
ORT1158,ORT1158 - Traitement de Pseudarthrose des deux os de l'avant-bras ,1167ea27-7e33-4f0e-8a16-85f07f7d2fa5,product.categ_services_orthopedics_orders,service,5000
ORT1159,ORT1159 - Traitement de Pseudarthrose du fémur,7a5e8995-bce5-48f3-9898-5a1ac8927a35,product.categ_services_orthopedics_orders,service,7500
ORT1160,ORT1160 - Traitement de Pseudarthrose du scaphoïde ,c7ddd2d4-4d0a-421c-a882-680806651302,product.categ_services_orthopedics_orders,service,5000
ORT1161,ORT1161 - Traitement de Pseudarthrose du tibia,42dfb27f-c41e-4cc8-86c5-ae5a64f274a6,product.categ_services_orthopedics_orders,service,5000
ORT1162,ORT1162 - Transfert tendineux,2e43b12a-fcde-4bac-a473-be3fca6f4e18,product.categ_services_orthopedics_orders,service,15000
ORT1163,ORT1163 - Vissage Astragal ,6f01609a-a4ff-4d3a-bd03-3f288d32dc80,product.categ_services_orthopedics_orders,service,20000
ORT1164,ORT1164 - Vissage calcaneum,3200451a-051a-4fe2-9cbf-3775552928a6,product.categ_services_orthopedics_orders,service,20000
